MS;Ivinhema;SP;Ourinhos;grao;588;0
PR;Jussara;SP;Ourinhos;grao;747;0
MS;Juti;SP;Ourinhos;grao;646;0
MS;Maracaju;SP;Ourinhos;grao;865;0
MS;Navirai;SP;Ourinhos;grao;626;0
SP;Panorama;SP;Ourinhos;grao;613;0
MS;Santa Rita do Pardo;SP;Ourinhos;grao;778;0
SP;Pereira Barreto;SP;Ourinhos;grao;834;0
SP;Pederneiras;SP;Ourinhos;grao;0;0
PR;Porto Rico;SP;Ourinhos;grao;0;0
RO;Porto Velho;SP;Ourinhos;grao;0;0
SP;Presidente Epitacio;SP;Ourinhos;grao;555;0
MS;Rio Brilhante;SP;Ourinhos;grao;765;0
SP;Rosana;SP;Ourinhos;grao;443;0
SP;Sabino;SP;Ourinhos;grao;882;0
PR;Santa Helena;SP;Ourinhos;grao;0;0
GO;Sao Simao;SP;Ourinhos;grao;951;0
MS;Paraiso das Aguas;SP;Ourinhos;grao;867;0
SP;Teodoro Sampaio;SP;Ourinhos;grao;320;0
MS;Tres Lagoas;SP;Ourinhos;grao;690;0
SP;Ubarana;SP;Ourinhos;grao;0;0
MS;Aparecida do Taboado;SP;Pederneiras;grao;535;0
MS;Agua Clara;SP;Pederneiras;grao;672;0
MS;Amambai;SP;Pederneiras;grao;1047;0
SP;Anhembi;SP;Pederneiras;grao;0;0
SP;Aracatuba;SP;Pederneiras;grao;316;0
MG;Araguari;SP;Pederneiras;grao;1100;0
PA;Barcarena;SP;Pederneiras;grao;0;0
SP;Barra Bonita;SP;Pederneiras;grao;0;0
GO;Inaciolandia;SP;Pederneiras;grao;980;0
SP;Borborema;SP;Pederneiras;grao;141;0
SP;Buritama;SP;Pederneiras;grao;0;0
GO;Castelandia;SP;Pederneiras;grao;879;0
SP;Euclides da Cunha Paulista;SP;Pederneiras;grao;0;0
PR;Guaira;SP;Pederneiras;grao;955;0
SP;Ibitinga;SP;Pederneiras;grao;91;0
MS;Inocencia;SP;Pederneiras;grao;566;0
PA;Itaituba;SP;Pederneiras;grao;0;0
GO;Itumbiara;SP;Pederneiras;grao;878;0
MG;Iturama;SP;Pederneiras;grao;0;0
MS;Ivinhema;SP;Pederneiras;grao;912;0
PR;Jussara;SP;Pederneiras;grao;1071;0
MS;Juti;SP;Pederneiras;grao;970;0
MS;Maracaju;SP;Pederneiras;grao;1189;0
MS;Navirai;SP;Pederneiras;grao;873;0
SP;Panorama;SP;Pederneiras;grao;541;0
MS;Santa Rita do Pardo;SP;Pederneiras;grao;805;0
SP;Pereira Barreto;SP;Pederneiras;grao;376;0
SP;Pederneiras;SP;Pederneiras;grao;0;0
PR;Porto Rico;SP;Pederneiras;grao;0;0
RO;Porto Velho;SP;Pederneiras;grao;0;0
SP;Presidente Epitacio;SP;Pederneiras;grao;611;0
MS;Rio Brilhante;SP;Pederneiras;grao;1089;0
SP;Rosana;SP;Pederneiras;grao;746;0
SP;Sabino;SP;Pederneiras;grao;274;0
PR;Santa Helena;SP;Pederneiras;grao;0;0
GO;Sao Simao;SP;Pederneiras;grao;655;0
MS;Paraiso das Aguas;SP;Pederneiras;grao;629;0
SP;Teodoro Sampaio;SP;Pederneiras;grao;869;0
MS;Tres Lagoas;SP;Pederneiras;grao;459;0
SP;Ubarana;SP;Pederneiras;grao;0;0
MS;Aparecida do Taboado;PA;Santarem;grao;0;0
MS;Agua Clara;PA;Santarem;grao;0;0
MS;Amambai;PA;Santarem;grao;0;0
SP;Anhembi;PA;Santarem;grao;0;0
SP;Aracatuba;PA;Santarem;grao;0;0
MG;Araguari;PA;Santarem;grao;0;0
PA;Barcarena;PA;Santarem;grao;827;0
SP;Barra Bonita;PA;Santarem;grao;0;0
GO;Inaciolandia;PA;Santarem;grao;0;0
SP;Borborema;PA;Santarem;grao;0;0
SP;Buritama;PA;Santarem;grao;0;0
GO;Castelandia;PA;Santarem;grao;0;0
SP;Euclides da Cunha Paulista;PA;Santarem;grao;0;0
PR;Guaira;PA;Santarem;grao;0;0
SP;Ibitinga;PA;Santarem;grao;0;0
MS;Inocencia;PA;Santarem;grao;0;0
PA;Itaituba;PA;Santarem;grao;280;0
GO;Itumbiara;PA;Santarem;grao;0;0
MG;Iturama;PA;Santarem;grao;0;0
MS;Ivinhema;PA;Santarem;grao;0;0
PR;Jussara;PA;Santarem;grao;0;0
MS;Juti;PA;Santarem;grao;0;0
MS;Maracaju;PA;Santarem;grao;0;0
MS;Navirai;PA;Santarem;grao;0;0
SP;Panorama;PA;Santarem;grao;0;0
MS;Santa Rita do Pardo;PA;Santarem;grao;0;0
SP;Pereira Barreto;PA;Santarem;grao;0;0
SP;Pederneiras;PA;Santarem;grao;0;0
PR;Porto Rico;PA;Santarem;grao;0;0
RO;Porto Velho;PA;Santarem;grao;1676;0
SP;Presidente Epitacio;PA;Santarem;grao;0;0
MS;Rio Brilhante;PA;Santarem;grao;0;0
SP;Rosana;PA;Santarem;grao;0;0
SP;Sabino;PA;Santarem;grao;0;0
PR;Santa Helena;PA;Santarem;grao;0;0
GO;Sao Simao;PA;Santarem;grao;0;0
MS;Paraiso das Aguas;PA;Santarem;grao;0;0
SP;Teodoro Sampaio;PA;Santarem;grao;0;0
MS;Tres Lagoas;PA;Santarem;grao;0;0
SP;Ubarana;PA;Santarem;grao;0;0
MS;Aparecida do Taboado;PR;Candido de Abreu;grao;1074;0
MS;Agua Clara;PR;Candido de Abreu;grao;1049;0
MS;Amambai;PR;Candido de Abreu;grao;788;0
SP;Anhembi;PR;Candido de Abreu;grao;0;0
SP;Aracatuba;PR;Candido de Abreu;grao;1115;0
MG;Araguari;PR;Candido de Abreu;grao;1521;0
PA;Barcarena;PR;Candido de Abreu;grao;0;0
SP;Barra Bonita;PR;Candido de Abreu;grao;0;0
GO;Inaciolandia;PR;Candido de Abreu;grao;1401;0
SP;Borborema;PR;Candido de Abreu;grao;1029;0
SP;Buritama;PR;Candido de Abreu;grao;0;0
GO;Castelandia;PR;Candido de Abreu;grao;1300;0
SP;Euclides da Cunha Paulista;PR;Candido de Abreu;grao;0;0
PR;Guaira;PR;Candido de Abreu;grao;706;0
SP;Ibitinga;PR;Candido de Abreu;grao;1340;0
MS;Inocencia;PR;Candido de Abreu;grao;1079;0
PA;Itaituba;PR;Candido de Abreu;grao;0;0
GO;Itumbiara;PR;Candido de Abreu;grao;1449;0
MG;Iturama;PR;Candido de Abreu;grao;0;0
